order_item_id,order_id,product_id,quantity,unit_price
10779,3646,149,3,589.53
10780,3646,109,3,348.95
10781,3646,170,3,198.09
10782,3647,116,1,301.3
10783,3647,161,1,770.11
10784,3647,192,1,43.26
10785,3647,108,2,1159.29
10786,3647,129,3,394.88
10787,3648,154,2,695.91
10788,3648,109,1,345.65
10789,3649,177,2,282.38
10790,3650,146,3,955.25
10791,3650,120,2,583.59
10792,3651,151,1,1575.2
10793,3651,133,1,2274.64
10794,3651,193,1,107.64
10795,3651,127,3,511.64
10796,3651,106,1,1211.94
10797,3652,196,1,130.87
10798,3652,161,3,708.34
10799,3653,196,2,121.12
10800,3653,132,2,2508.94
10801,3653,177,2,287.03
10802,3653,119,1,464.14
10803,3653,126,3,285.24
10804,3654,193,2,108.1
10805,3654,188,1,631.93
10806,3655,184,2,195.37
10807,3656,157,1,248.26
10808,3656,191,2,83.86
10809,3657,106,2,1289.2
10810,3657,151,1,1496.08
10811,3657,108,1,1213.94
10812,3657,147,1,1448.29
10813,3657,161,1,785.23
10814,3658,196,1,131.06
10815,3659,114,3,285.7
10816,3659,185,2,500.32
10817,3659,103,2,562.49
10818,3659,167,3,76.92
10819,3659,169,1,165.51
10820,3660,109,1,336.66
10821,3660,187,2,476.22
10822,3661,143,1,619.3
10823,3661,105,1,1408.14
10824,3662,102,3,1119.83
10825,3662,134,1,1711.97
10826,3662,150,2,763.84
10827,3663,119,1,526.26
10828,3664,171,3,31.26
10829,3664,200,2,47.51
10830,3664,152,3,1326.57
10831,3664,190,2,189.4
10832,3664,171,2,30.82
10833,3665,146,2,999.7
10834,3665,110,1,1023.9
10835,3665,115,2,1084.57
10836,3666,153,2,806.55
10837,3666,141,1,988.14
10838,3666,110,2,966.61
10839,3666,142,2,1532.38
10840,3666,182,2,443.73
10841,3667,193,3,110.06
10842,3667,189,3,373.13
10843,3667,113,2,379.46
10844,3668,150,1,805.09
10845,3668,171,1,31.45
10846,3668,116,3,310.21
10847,3668,182,1,456.89
10848,3668,154,1,756.37
10849,3669,109,3,324.24
10850,3669,156,2,796.9
10851,3669,183,3,532.48
10852,3670,112,2,1204.09
10853,3671,104,1,327.25
10854,3671,179,1,235.19
10855,3671,166,3,429.44
10856,3672,193,2,103.46
10857,3673,145,1,1374.15
10858,3673,110,1,1011.69
10859,3674,146,1,1022.69
10860,3674,102,2,1018.94
10861,3675,190,3,205.54
10862,3675,199,2,21.33
10863,3675,137,1,2453.5
10864,3675,106,1,1343.99
10865,3675,175,2,120.6
10866,3676,112,2,1177.06
10867,3676,118,1,581.91
10868,3676,170,1,210.42
10869,3676,175,3,109.53
10870,3677,132,3,2347.35
10871,3678,182,1,447.66
10872,3678,120,3,586.43
10873,3678,148,1,1133.53
10874,3678,178,3,298.82
10875,3678,105,3,1250.94
10876,3679,107,3,1008.63
10877,3679,186,2,220.96
10878,3680,184,2,197.53
10879,3680,188,3,574.67
10880,3681,121,1,514.66
10881,3681,180,3,48.68
10882,3682,110,1,962.3
10883,3682,184,3,209.78
10884,3683,120,3,568.73
10885,3684,192,2,39.86
10886,3684,135,2,1344.98
10887,3685,188,1,594.17
10888,3685,116,3,307.52
10889,3685,190,3,185.93
10890,3685,146,1,1015.71
10891,3685,103,1,514.98
10892,3686,192,1,39.56
10893,3686,128,1,412.24
10894,3686,117,3,957.49
10895,3686,183,2,494.27
10896,3686,162,2,465.31
10897,3687,159,3,543.27
10898,3687,133,2,2093.45
10899,3687,148,1,1061.71
10900,3687,165,3,658.58
10901,3688,159,2,524.73
10902,3689,148,1,1056.02
10903,3690,181,1,417.26
10904,3690,187,1,463.54
10905,3690,166,1,400.17
10906,3691,158,2,253.23
10907,3691,181,1,388.39
10908,3692,179,3,222.31
10909,3692,180,2,45.5
10910,3692,125,2,1275.63
10911,3692,108,3,1099.67
10912,3693,189,2,380.72
10913,3694,103,2,503.74
10914,3694,132,1,2197.6
10915,3694,162,1,492.39
10916,3694,184,2,186.39
10917,3694,180,2,50.85
10918,3695,103,1,533.58
10919,3696,125,3,1110.15
10920,3696,169,2,156.34
10921,3697,142,1,1550.38
10922,3698,189,3,388.04
10923,3698,122,2,1013.94
10924,3698,183,3,483.97
10925,3699,111,3,1318.98
10926,3699,174,2,78.85
10927,3699,103,2,534.08
10928,3699,110,2,974.08
10929,3700,159,2,513.76
10930,3700,185,1,553.58
10931,3701,169,2,163.55
10932,3701,115,2,1140.97
10933,3701,155,1,214.36
10934,3701,146,2,894.67
10935,3702,176,1,205.58
10936,3702,112,2,1222.38
10937,3702,179,1,220.4
10938,3702,125,1,1220.62
10939,3703,165,2,637.92
10940,3703,105,2,1310.73
10941,3703,145,3,1376.21
10942,3703,157,1,258.56
10943,3703,120,3,647.84
10944,3704,171,3,29.83
10945,3704,138,1,816.9
10946,3705,186,2,244.45
10947,3706,120,2,578.46
10948,3706,154,1,755.85
10949,3706,151,3,1599.76
10950,3706,196,2,135.0
10951,3706,139,1,2151.12
10952,3707,170,3,195.81
10953,3707,126,1,309.1
10954,3707,197,3,54.75
10955,3708,161,3,783.87
10956,3708,172,3,168.27
10957,3708,108,2,1098.04
10958,3709,145,2,1538.31
10959,3709,115,3,1110.49
10960,3709,179,3,227.01
10961,3709,105,2,1403.41
10962,3709,130,1,548.32
10963,3710,170,2,197.78
10964,3710,126,2,291.71
10965,3710,117,2,1020.41
10966,3711,141,1,978.63
10967,3711,145,3,1560.21
10968,3711,144,2,2178.59
10969,3711,141,1,870.79
10970,3711,189,1,354.5
10971,3712,128,2,437.0
10972,3712,175,3,118.19
10973,3712,150,2,744.15
10974,3712,104,3,322.93
10975,3712,163,1,730.17
10976,3713,133,3,2287.87
10977,3713,119,3,508.79
10978,3713,198,2,64.17
10979,3713,188,1,567.27
10980,3714,150,2,801.98
10981,3714,177,2,254.14
10982,3715,128,2,398.56
10983,3715,191,2,77.2
10984,3715,183,1,515.63
10985,3715,170,2,184.03
10986,3715,152,3,1212.97
10987,3716,187,2,514.56
10988,3716,192,3,44.78
10989,3716,106,3,1261.75
10990,3717,122,1,1022.37
10991,3718,175,1,111.38
10992,3718,184,1,201.9
10993,3718,189,3,350.73
10994,3719,174,1,86.58
10995,3720,146,1,974.98
10996,3720,192,3,40.32
10997,3721,191,3,80.45
10998,3721,138,2,831.29
10999,3721,182,2,447.86
11000,3721,165,1,656.94
11001,3721,120,1,607.01
11002,3722,103,1,486.7
11003,3723,198,2,65.42
11004,3723,101,3,1051.58
11005,3723,132,1,2343.86
11006,3723,135,2,1341.3
11007,3723,178,2,305.82
11008,3724,167,2,77.43
11009,3724,175,2,118.34
11010,3724,126,2,278.54
11011,3724,146,1,1005.95
11012,3724,192,1,44.54
11013,3725,134,1,1829.74
11014,3725,199,1,21.14
11015,3726,154,3,673.65
11016,3726,192,3,44.47
11017,3726,124,2,1198.89
11018,3727,104,1,317.31
11019,3727,145,2,1504.31
11020,3727,129,2,389.57
11021,3727,153,1,743.61
11022,3727,140,1,1908.58
11023,3728,127,1,483.64
11024,3728,135,2,1236.57
11025,3729,179,1,242.03
11026,3729,190,2,200.69
11027,3729,143,1,583.43
11028,3730,103,2,486.99
11029,3731,195,2,67.26
11030,3731,150,2,737.49
11031,3731,102,1,1095.71
11032,3732,180,3,48.6
11033,3733,139,3,2303.44
11034,3733,158,3,257.15
11035,3733,112,3,1204.32
11036,3734,155,2,205.41
11037,3735,187,1,473.24
11038,3735,112,1,1096.87
11039,3736,140,3,2021.89
11040,3736,134,3,1900.57
11041,3736,105,1,1282.72
11042,3737,123,1,981.27
11043,3738,138,1,906.45
11044,3739,114,3,304.45
11045,3739,174,2,79.93
11046,3739,136,1,1032.55
11047,3739,160,3,220.72
11048,3740,167,1,87.94
11049,3740,157,3,256.57
11050,3740,191,3,81.86
11051,3740,113,2,380.21
11052,3740,174,2,78.24
11053,3741,121,1,570.23
11054,3742,180,3,48.12
11055,3742,163,1,671.53
11056,3742,123,2,908.2
11057,3743,166,3,406.95
11058,3743,185,2,537.77
11059,3743,128,2,422.54
11060,3744,115,2,1136.17
11061,3744,168,1,215.2
11062,3744,129,3,367.21
11063,3745,139,1,2282.51
11064,3745,124,3,1134.19
11065,3746,188,1,579.12
11066,3746,179,1,238.31
11067,3746,143,2,631.34
11068,3746,185,3,529.38
11069,3746,110,1,996.42
11070,3747,140,2,2099.08
11071,3747,196,3,124.36
11072,3747,102,1,1126.13
11073,3747,181,3,388.95
11074,3747,163,1,735.14
11075,3748,197,2,61.38
11076,3748,200,2,47.53
11077,3748,137,3,2465.5
11078,3748,106,1,1179.5
11079,3749,141,3,897.81
11080,3749,172,2,162.5
11081,3749,179,1,244.62
11082,3750,198,3,66.22
11083,3750,120,3,575.06
11084,3750,131,1,1976.84
11085,3751,137,1,2401.8
11086,3752,154,3,678.37
11087,3752,142,3,1568.19
11088,3752,101,1,1086.98
11089,3752,182,1,455.98
11090,3753,182,3,420.1
11091,3753,105,1,1264.91
11092,3753,108,3,1100.23
11093,3753,189,1,342.17
11094,3753,118,2,574.06
11095,3754,132,3,2438.19
11096,3754,113,1,410.36
11097,3754,115,3,1076.51
11098,3755,150,1,714.68
11099,3755,126,2,279.62
11100,3755,163,3,703.68
11101,3755,103,1,487.85
11102,3756,170,1,182.79
11103,3756,115,2,1053.0
11104,3756,131,3,1842.13
11105,3757,140,1,2023.1
11106,3757,114,3,277.66
11107,3757,131,3,1885.78
11108,3757,159,1,572.26
11109,3757,128,2,427.37
11110,3758,178,3,292.36
11111,3758,157,1,242.48
11112,3759,111,1,1355.98
11113,3759,189,2,391.39
11114,3759,171,1,28.23
11115,3759,193,2,107.4
11116,3760,149,1,531.04
11117,3760,173,3,170.75
11118,3761,168,2,223.33
11119,3761,147,3,1441.12
11120,3761,129,3,370.4
11121,3761,133,2,2214.04
11122,3762,124,3,1247.61
11123,3762,140,1,1994.63
11124,3762,140,3,2031.92
11125,3762,170,3,205.66
11126,3762,140,2,2158.25
11127,3763,190,2,209.77
11128,3763,106,3,1211.93
11129,3763,200,2,51.67
11130,3763,148,3,1141.61
11131,3763,106,2,1218.6
11132,3764,124,3,1266.72
11133,3765,101,1,960.98
11134,3766,154,2,719.39
11135,3767,112,1,1156.54
11136,3767,180,3,43.99
11137,3767,158,2,266.57
11138,3768,130,1,576.79
11139,3768,187,3,468.05
11140,3768,137,1,2316.11
11141,3768,194,3,113.43
11142,3769,121,2,553.06
11143,3769,107,3,923.55
11144,3770,143,3,562.89
11145,3770,180,2,48.63
11146,3770,194,1,102.49
11147,3771,110,2,1001.21
11148,3771,127,2,501.94
11149,3772,192,3,43.86
11150,3772,103,2,513.79
11151,3773,152,1,1282.43
11152,3773,107,2,895.47
11153,3774,193,1,101.26
11154,3774,158,2,261.63
11155,3774,157,1,261.38
11156,3774,129,3,368.65
11157,3774,174,1,78.96
11158,3775,129,3,379.67
11159,3775,152,3,1225.81
11160,3775,181,2,437.7
11161,3776,179,1,221.68
11162,3776,106,3,1327.92
11163,3776,156,3,789.48
11164,3776,171,1,30.06
11165,3776,137,1,2268.12
11166,3777,121,3,543.06
11167,3778,122,3,1103.41
11168,3778,161,2,714.73
11169,3778,164,2,317.35
11170,3778,104,2,291.08
11171,3778,198,1,62.88
11172,3779,167,2,81.01
11173,3779,149,1,588.57
11174,3779,177,1,287.24
11175,3780,175,2,114.48
11176,3780,185,2,492.47
11177,3780,140,3,1957.22
11178,3780,104,1,284.76
11179,3781,111,2,1376.69
11180,3781,136,2,1070.33
11181,3781,105,1,1358.44
11182,3781,113,3,398.16
11183,3781,165,1,684.28
11184,3782,106,1,1284.88
11185,3782,178,1,313.9
11186,3783,190,3,187.8
11187,3783,180,2,46.67
11188,3784,145,3,1548.84
11189,3785,151,3,1448.41
11190,3786,139,2,2444.25
11191,3786,107,1,875.33
11192,3786,121,2,556.7
11193,3787,198,2,63.65
11194,3787,129,2,392.74
11195,3787,127,3,503.29
11196,3787,112,1,1145.18
11197,3788,108,1,1185.19
11198,3788,158,1,272.77
11199,3788,138,3,860.37
11200,3788,132,2,2323.4
11201,3789,147,2,1488.08
11202,3789,167,2,88.94
11203,3789,106,2,1157.73
11204,3789,164,2,314.72
11205,3790,149,3,587.67
11206,3790,167,3,88.14
11207,3790,183,2,477.85
11208,3790,132,2,2343.6
11209,3791,186,3,221.71
11210,3791,113,2,386.45
11211,3791,192,3,43.18
11212,3792,152,2,1211.74
11213,3792,139,1,2318.95
11214,3793,137,2,2321.94
11215,3793,143,1,544.84
11216,3793,133,3,2269.54
11217,3793,105,1,1438.43
11218,3793,160,1,234.55
11219,3794,129,3,348.51
11220,3794,156,3,820.51
11221,3794,121,3,504.38
11222,3794,103,3,493.08
11223,3794,149,3,599.38
11224,3795,148,2,1199.54
11225,3795,183,1,503.89
11226,3795,167,1,87.01
11227,3795,192,2,43.36
11228,3795,160,2,247.66
11229,3796,132,3,2314.14
11230,3796,160,3,251.25
11231,3796,135,1,1297.15
11232,3796,157,3,270.54
11233,3796,111,1,1321.7
11234,3797,117,1,1070.27
11235,3797,187,2,480.2
11236,3798,174,1,77.02
11237,3798,103,3,547.5
11238,3798,145,2,1493.7
11239,3798,104,1,295.94
11240,3799,193,2,101.35
11241,3799,170,2,194.53
11242,3799,112,1,1073.21
11243,3799,147,1,1468.71
11244,3800,154,2,693.6
11245,3800,154,2,688.58
11246,3800,134,2,1706.78
11247,3801,106,3,1171.15
11248,3801,194,2,101.59
11249,3801,126,2,277.73
11250,3801,137,2,2258.17
11251,3802,149,2,602.79
11252,3802,117,2,980.21
11253,3802,195,3,66.85
11254,3803,140,3,1962.36
11255,3803,105,1,1357.9
11256,3803,146,1,974.35
11257,3804,183,2,542.56
11258,3805,109,1,359.75
11259,3805,142,1,1510.15
11260,3805,133,2,2067.19
11261,3805,110,3,977.97
11262,3806,197,2,60.8
11263,3806,162,3,521.31
11264,3806,123,3,922.46
11265,3806,116,2,310.18
11266,3806,129,2,346.03
11267,3807,183,2,529.9
11268,3808,133,1,2189.06
11269,3808,165,2,695.62
11270,3808,105,3,1402.72
11271,3809,197,2,58.34
11272,3809,106,3,1301.91
11273,3809,159,2,547.3
11274,3809,180,1,50.26
11275,3810,197,2,62.27
11276,3810,198,2,65.05
11277,3811,152,3,1259.68
11278,3812,124,1,1190.4
11279,3813,107,3,1008.46
11280,3814,176,3,204.53
11281,3815,124,3,1116.19
11282,3815,146,1,985.06
11283,3815,169,1,157.82
11284,3815,152,1,1296.99
11285,3816,159,3,524.84
11286,3816,189,2,362.42
11287,3816,147,2,1560.65
11288,3817,118,3,583.47
11289,3817,142,3,1609.19
11290,3817,124,2,1208.56
11291,3817,196,2,132.79
11292,3817,174,1,77.29
11293,3818,162,2,483.41
11294,3818,121,3,496.92
11295,3818,173,3,163.76
11296,3818,136,1,1052.9
11297,3819,101,3,1078.5
11298,3820,125,2,1216.7
11299,3820,113,2,387.87
11300,3821,152,3,1324.03
11301,3821,157,1,240.03
11302,3821,138,1,928.37
11303,3821,186,1,237.15
11304,3821,102,2,1129.99
11305,3822,134,2,1844.12
11306,3823,197,2,62.17
11307,3823,138,1,847.49
11308,3823,149,2,581.19
11309,3823,160,2,222.27
11310,3824,167,3,79.68
11311,3825,198,1,65.52
11312,3825,111,1,1289.16
11313,3825,173,3,157.31
11314,3825,154,1,747.2
11315,3825,149,2,564.54
11316,3826,168,3,223.32
11317,3826,137,2,2222.11
11318,3827,125,1,1275.5
11319,3827,138,1,848.45
11320,3827,107,3,1008.32
11321,3827,151,1,1538.89
11322,3828,180,3,47.96
11323,3828,119,3,529.83
11324,3828,138,1,826.22
11325,3828,153,1,771.8
11326,3828,172,3,175.3
11327,3829,125,1,1252.64
11328,3830,152,2,1215.37
11329,3831,106,1,1306.7
11330,3831,138,1,812.77
11331,3831,140,3,1929.77
11332,3832,198,1,70.73
11333,3832,149,2,605.04
11334,3832,143,1,620.84
11335,3833,162,3,513.38
11336,3833,164,2,329.4
11337,3833,190,1,188.1
11338,3833,180,1,47.37
11339,3834,148,1,1060.95
11340,3834,141,1,992.45
11341,3834,165,2,711.67
11342,3835,144,1,1912.42
11343,3835,105,2,1393.78
11344,3835,122,3,1141.29
11345,3835,119,2,526.0
11346,3835,120,2,626.53
11347,3836,176,2,209.33
11348,3837,139,2,2289.1
11349,3838,199,3,19.78
11350,3838,161,2,715.87
11351,3838,194,2,108.07
11352,3839,168,3,221.52
11353,3839,198,1,64.24
11354,3839,190,3,202.66
11355,3839,156,3,817.9
11356,3840,113,3,401.11
11357,3840,131,3,1983.03
11358,3840,116,3,296.29
11359,3840,135,1,1344.73
11360,3841,139,2,2237.06
11361,3841,115,3,1182.42
11362,3842,101,3,1095.65
11363,3842,194,3,108.62
11364,3843,140,2,2164.83
11365,3843,111,3,1246.85
11366,3843,120,1,622.75
11367,3843,128,3,402.56
11368,3844,177,3,266.3
11369,3844,139,3,2368.91
11370,3844,178,1,287.92
11371,3844,149,1,543.03
11372,3844,118,2,542.82
11373,3845,116,2,314.07
11374,3845,164,2,319.79
11375,3846,116,3,329.92
11376,3846,113,2,369.67
11377,3846,119,1,483.11
11378,3847,184,1,207.97
11379,3847,134,1,1673.24
11380,3847,155,2,233.4
11381,3848,185,1,497.28
11382,3849,171,1,30.15
11383,3849,112,3,1190.8
11384,3849,190,2,210.91
11385,3849,141,2,1001.76
11386,3850,154,2,755.61
11387,3850,105,3,1450.01
11388,3851,155,3,209.14
11389,3851,160,2,220.41
11390,3852,191,2,86.63
11391,3852,102,1,1003.95
11392,3852,111,3,1338.78
11393,3852,199,3,20.78
11394,3852,109,1,345.62
11395,3853,200,2,49.43
11396,3853,176,1,218.04
11397,3853,194,3,112.29
11398,3853,194,3,102.82
11399,3853,107,3,939.79
11400,3854,189,1,366.72
11401,3854,126,2,300.72
11402,3854,199,1,19.51
11403,3854,104,2,290.53
11404,3854,187,3,462.43
11405,3855,136,3,974.14
11406,3855,111,1,1283.16
11407,3855,151,3,1573.39
11408,3856,175,2,108.69
11409,3856,151,2,1412.06
11410,3856,149,3,574.37
11411,3856,197,3,56.83
11412,3857,184,1,208.52
11413,3858,190,3,195.88
11414,3858,161,2,750.8
11415,3858,124,1,1170.05
11416,3858,163,2,663.81
11417,3858,168,1,207.53
11418,3859,145,3,1558.28
11419,3859,160,3,246.46
11420,3859,123,3,961.47
11421,3859,161,1,811.16
11422,3860,200,2,46.83
11423,3860,144,3,2185.89
11424,3860,119,3,480.56
11425,3861,107,3,945.6
11426,3861,181,3,414.53
11427,3861,171,1,28.77
11428,3862,138,1,839.78
11429,3862,118,3,540.41
11430,3863,142,1,1585.49
11431,3863,195,3,60.56
11432,3863,161,2,784.56
11433,3863,182,1,404.35
11434,3864,173,1,169.52
11435,3865,139,2,2260.4
11436,3865,107,3,955.05
11437,3866,126,2,307.11
11438,3866,189,2,337.77
11439,3867,148,3,1170.17
11440,3867,180,1,47.46
11441,3868,131,1,1901.04
11442,3868,190,3,198.28
11443,3868,163,3,704.95
11444,3868,126,3,321.65
11445,3868,151,2,1540.3
11446,3869,185,3,488.42
11447,3870,112,3,1163.84
11448,3870,172,2,157.65
11449,3871,184,2,205.86
11450,3871,120,3,597.79
11451,3871,132,2,2338.77
11452,3872,169,1,156.53
11453,3872,178,2,302.29
11454,3872,130,2,556.45
11455,3872,154,2,773.94
11456,3873,131,1,1877.3
11457,3874,165,2,686.97
11458,3874,146,2,1002.36
11459,3874,176,2,221.51
11460,3874,123,2,992.86
11461,3875,191,2,76.01
11462,3875,196,1,136.17
11463,3875,113,3,392.28
11464,3875,101,1,1089.56
11465,3875,161,1,714.94
11466,3876,158,1,240.77
11467,3876,143,3,622.07
11468,3876,162,3,458.11
11469,3876,112,2,1150.17
11470,3877,184,3,207.45
11471,3877,106,1,1319.85
11472,3877,139,2,2243.8
11473,3877,197,2,56.16
11474,3877,155,1,203.88
11475,3878,192,1,42.62
11476,3878,149,3,561.24
11477,3878,103,2,517.91
11478,3879,153,1,775.57
11479,3879,158,2,261.81
11480,3880,153,2,797.64
11481,3880,122,2,1085.97
11482,3880,123,1,891.89
11483,3880,144,1,2016.54
11484,3881,193,3,109.49
11485,3882,123,3,986.09
11486,3883,127,1,514.83
11487,3883,152,2,1325.36
11488,3883,120,1,639.04
11489,3883,135,1,1269.61
11490,3884,188,3,620.3
11491,3884,190,3,197.29
11492,3884,147,3,1617.72
11493,3884,170,1,205.37
11494,3884,169,3,159.74
11495,3885,133,3,2167.0
11496,3885,111,2,1356.93
11497,3886,162,1,463.3
11498,3887,139,3,2375.7
11499,3888,176,2,207.16
11500,3888,120,3,567.51
11501,3888,139,2,2457.52
11502,3888,150,1,764.05
11503,3888,144,2,2198.61
11504,3889,150,1,806.19
11505,3890,139,3,2279.61
11506,3890,175,2,105.27
11507,3890,143,2,558.09
11508,3891,186,2,249.83
11509,3892,163,2,737.48
11510,3892,196,1,135.93
11511,3892,169,3,172.24
11512,3893,132,2,2301.08
11513,3893,142,2,1562.32
11514,3893,167,2,76.61
11515,3894,101,3,1077.29
11516,3894,121,2,549.62
11517,3894,144,2,2039.66
11518,3894,149,1,601.08
11519,3894,160,3,246.01
11520,3895,134,3,1722.22
11521,3895,185,1,523.49
11522,3895,149,3,532.01
11523,3895,156,2,844.18
11524,3895,133,3,2314.06
11525,3896,119,1,465.07
11526,3897,130,2,537.16
11527,3897,195,1,61.95
11528,3897,184,1,182.99
11529,3897,168,3,211.76
11530,3898,163,2,725.71
11531,3898,193,1,103.63
11532,3898,107,3,1010.61
11533,3898,104,1,325.05
11534,3899,120,3,583.91
11535,3900,106,1,1247.6
11536,3900,179,1,217.35
11537,3900,113,1,404.52
11538,3901,174,2,84.05
11539,3901,186,2,225.67
11540,3901,129,3,363.93
11541,3901,125,3,1100.6
11542,3901,186,3,215.7
11543,3902,161,3,773.33
11544,3902,184,3,184.04
11545,3902,116,2,338.37
11546,3903,166,2,403.21
11547,3904,175,1,114.39
11548,3904,153,2,764.03
11549,3904,130,3,562.22
11550,3904,200,3,51.72
11551,3905,199,1,19.52
11552,3905,182,2,412.9
11553,3905,144,1,2166.7
11554,3905,152,3,1277.65
11555,3905,104,2,285.04
11556,3906,142,2,1662.06
11557,3906,173,2,156.92
11558,3906,175,2,109.69
11559,3906,126,2,307.41
11560,3907,170,2,209.92
11561,3907,116,2,317.1
11562,3907,176,3,225.62
11563,3907,150,3,705.9
11564,3908,157,1,248.61
11565,3908,126,3,281.37
11566,3908,159,1,510.39
11567,3909,147,2,1536.89
11568,3909,134,3,1814.97
11569,3909,104,2,298.69
11570,3910,175,1,111.67
11571,3910,123,2,969.68
11572,3910,167,3,80.99
11573,3910,107,1,887.4
11574,3910,112,1,1167.82
11575,3911,172,2,154.82
11576,3911,192,2,44.39
11577,3912,199,2,19.91
11578,3912,110,2,989.77
11579,3912,149,1,567.58
11580,3912,124,1,1136.88
11581,3913,179,2,212.76
11582,3913,164,2,321.08
11583,3913,169,2,165.72
11584,3913,111,3,1373.27
11585,3914,104,1,310.37
11586,3914,196,3,132.41
11587,3915,101,3,1013.59
11588,3915,188,2,567.96
11589,3915,160,1,242.72
11590,3916,121,2,501.04
11591,3916,146,2,943.79
11592,3916,174,2,83.51
11593,3916,132,2,2203.91
11594,3916,129,1,383.75
11595,3917,111,1,1203.13
11596,3917,102,3,1032.02
11597,3918,103,3,558.03
11598,3918,122,1,1035.22
11599,3918,186,1,232.59
11600,3919,171,3,28.16
11601,3919,154,2,763.96
11602,3920,132,3,2399.23
11603,3920,109,3,360.28
11604,3920,140,2,1985.11
11605,3920,108,2,1173.14
11606,3921,131,1,1970.41
11607,3921,159,3,503.05
11608,3922,143,3,629.91
11609,3923,146,1,911.45
11610,3923,187,3,475.13
11611,3923,190,1,191.28
11612,3924,147,1,1397.86
11613,3924,131,2,1765.91
11614,3924,142,2,1613.23
11615,3924,122,2,1136.32
11616,3925,119,2,470.61
11617,3925,200,3,49.72
11618,3925,186,3,241.91
11619,3926,143,3,547.48
11620,3926,180,2,45.03
11621,3927,124,1,1249.76
11622,3927,161,1,759.1
11623,3927,194,3,108.18
11624,3927,103,2,552.35
11625,3928,169,2,170.58
11626,3928,107,3,1003.84
11627,3928,190,3,186.03
11628,3928,130,1,561.18
11629,3928,187,2,473.66
11630,3929,181,3,387.59
11631,3929,181,2,410.22
11632,3930,162,1,490.56
11633,3930,127,3,477.8
11634,3930,107,1,878.91
11635,3930,116,3,336.35
11636,3930,108,3,1226.74
11637,3931,155,1,226.83
11638,3931,156,2,812.66
11639,3932,139,1,2169.74
11640,3933,196,3,119.86
11641,3934,112,1,1114.53
11642,3934,155,1,214.66
11643,3935,176,1,198.2
11644,3935,126,2,316.36
11645,3935,119,2,531.57
11646,3936,104,1,312.36
11647,3936,158,3,261.96
11648,3936,171,1,28.92
11649,3937,164,1,323.65
11650,3938,115,2,1164.17
11651,3938,141,1,899.78
11652,3939,143,2,552.46
11653,3940,120,1,626.73
11654,3940,144,2,2019.27
11655,3940,132,3,2510.97
11656,3940,155,3,212.74
11657,3940,157,1,256.39
11658,3941,105,3,1407.33
11659,3941,119,3,477.13
11660,3941,137,3,2207.91
11661,3941,112,2,1164.17
11662,3942,121,3,518.67
11663,3942,190,2,196.39
11664,3942,148,3,1076.01
11665,3942,111,1,1312.77
11666,3942,109,2,329.62
11667,3943,188,2,598.85
11668,3943,142,2,1482.02
11669,3943,199,3,20.52
11670,3943,120,3,592.31
11671,3943,173,1,159.55
11672,3944,114,2,284.76
11673,3944,145,1,1412.04
11674,3944,191,1,76.75
11675,3944,163,1,670.28
11676,3945,126,1,306.21
11677,3945,152,2,1244.89
11678,3945,110,2,1032.83
11679,3946,157,3,270.25
11680,3946,196,2,124.63
11681,3946,117,3,1040.08
11682,3947,114,3,312.74
11683,3947,118,3,511.6
11684,3947,135,2,1389.42
11685,3947,137,1,2336.12
11686,3947,194,2,111.01
11687,3948,182,2,399.21
11688,3948,107,3,1018.36
11689,3949,128,1,435.55
11690,3949,187,3,509.51
11691,3949,121,3,558.89
11692,3949,135,3,1265.64
11693,3950,146,2,944.95
11694,3950,134,1,1786.96
11695,3950,152,1,1216.75
11696,3951,106,1,1324.37
11697,3952,162,2,524.43
11698,3952,192,1,39.24
11699,3953,117,1,950.86
11700,3953,155,3,212.55
11701,3953,171,1,28.21
11702,3953,105,1,1335.81
11703,3953,156,3,753.67
11704,3954,171,2,28.47
11705,3955,111,3,1193.25
11706,3956,200,2,48.5
11707,3957,175,3,118.75
11708,3957,165,1,680.54
11709,3957,163,2,725.67
11710,3957,134,1,1686.79
11711,3958,107,1,977.72
11712,3958,113,1,377.01
11713,3959,150,3,705.32
11714,3959,194,3,106.0
11715,3959,178,3,321.37
11716,3959,182,1,452.76
11717,3960,168,3,207.71
11718,3960,183,1,526.67
11719,3960,154,2,702.4
11720,3960,186,1,230.46
11721,3961,121,1,544.18
11722,3961,131,1,1987.7
11723,3961,196,2,124.54
11724,3961,122,3,1025.89
11725,3962,120,1,617.24
11726,3962,158,1,257.75
11727,3962,148,2,1133.28
11728,3962,190,2,202.62
11729,3962,176,3,203.6
11730,3963,121,1,565.27
11731,3963,190,2,202.39
11732,3963,152,2,1263.9
11733,3963,104,1,291.65
11734,3963,122,1,1086.12
11735,3964,155,2,203.72
11736,3965,198,2,67.79
11737,3966,129,2,353.57
11738,3966,184,1,185.55
11739,3967,135,3,1370.72
11740,3968,173,3,157.03
11741,3968,189,2,381.37
11742,3968,127,3,462.25
11743,3968,133,1,2175.87
11744,3969,152,3,1290.54
11745,3970,123,3,927.49
11746,3970,145,1,1543.2
11747,3970,143,3,577.18
11748,3971,168,1,204.01
11749,3971,145,2,1379.34
11750,3972,191,3,84.28
11751,3972,174,2,83.3
11752,3973,189,3,378.56
11753,3973,199,2,20.33
11754,3973,176,1,228.86
11755,3973,180,3,45.94
